text,label
"Britons fed up with net service
 
 A survey conducted by PC Pro Magazine has revealed that many Britons are unhappy with their internet service.
 
 They are fed up with slow speeds, high prices and the level of customer service they receive. 17% of readers have switched suppliers and a further 16% are considering changing in the near future. It is particularly bad news for BT, the UK's biggest internet supplier, with almost three times as many people trying to leave as joining.
 
 A third of the 2,000 broadband users interviewed were fed up with their current providers but this could be just the tip of the iceberg thinks Tim Danton, editor of PC Pro Magazine. ""We expect these figures to leap in 2005. Every month the prices drop, and more and more people are trying to switch,"" he said. The survey found that BT and Tiscali have been actively dissuading customers from leaving by offering them a lower price when they phone up to cancel their subscription. Some readers were offered a price drop just 25p more expensive than that offered by an alternative operator, making it hardly worth while swapping.
 
 Other found themselves tied into 12-month contracts. Broadband has become hugely competitive and providers are desperate to hold on to customers. 12% of those surveyed found themselves unable to swap at all. ""We discovered a huge variety of problems, but one of the biggest issues is the current supplier withholding the information that people need to give to their new supplier,"" said Tim Danton, editor of PC Pro. ""This breaks the code of practice, but because that code is voluntary there's nothing we or Ofcom can do to help,"" he said. There is a vast choice of internet service providers in the UK now and an often bewildering array of broadband packages. With prices set to drop even further in coming months Mr Danton advises everyone to shop around carefully. ""If you just stick with your current connection then there's every chance you're being ripped off,"" he warned.
",technology
"Super Size Me wins writers' award
 
 Super Size Me director Morgan Spurlock has won the Writers Guild of America's award for documentary feature writing.
 
 The Oscar-nominated film followed Spurlock as he ate only McDonald's fast food for an entire month. Spurlock was given the award at a special ceremony at the Roosevelt Hotel in Hollywood on Tuesday. Organisers said the rising popularity of documentary films led them to honour a writer for a documentary screenplay for the first time.
 
 Producer Brian Grazer presented the award to Spurlock and the film's backers, Roadside Attractions, Samuel Goldwyn Films and Showtime Independent Films. Spurlock set out to discover the effect of living on nothing but McDonald's for a month, upgrading to supersize portions when offered. The film followed his 25lb weight gain and the health effects on his body, including his liver and cholesterol levels. McDonald's announced it was to scrap its ""supersized"" meals last year, but denied the move was as a result of the negative publicity created by Spurlock's film. Spurlock was given his award on the same day the European Court of Human Rights ruled that two UK activists should have been given legal aid in their long fight against a McDonald's libel action. Helen Steel and David Morris, from north London, dubbed the ""McLibel Two"", were found guilty in a 1990s trial of libelling the company in a leaflet they had been handing out At the end of the case the High Court in London ruled McDonald's had been libelled and awarded the company Â£60,000 in damages, later reduced to Â£40,000 on appeal. But he found the leaflet was true in some aspects.
",entertainment
"Mogul Wilson backing UK rap band
 
 Tony Wilson, the music mogul who established the influential Factory Records in the 1980s, is to launch a new label - convinced he has discovered his ""third major band"".
 
 Factory were the label of both Joy Division - who became New Order after singer Ian Curtis committed suicide - and the Happy Mondays. Now Wilson believes rap act Raw T - signed to his F4 label, the fourth incarnation of Factory - will ""complete the hat-trick"". ""Suddenly, when Raw T came into my life, I realised they are my third major band,"" he told BBC World Service's The Music Biz programme. The group are set to release their first single on 21 February, and follow it up with an album, Realise And Witness, in March.
 
 Wilson has twice tried to resurrect Factory - which lasted for 14 years before folding - but conceded these efforts had been ""despondent and dismal experiences"". But it has not put him off. ""Of all the things I do in my life the most exciting thing I've ever done, and the thing I have most loved, is being part of a record company,"" he added.
 
 ""The idea of working with brilliant young musicians, and being close to the centre of popular culture, is just the biggest thrill in my life."" Wilson explained how his son persuaded him to go and see Raw T, but he had initially been reluctant saying he ""detested"" young British people rapping. ""It's always inauthentic, it's always crass, it never really works for me,"" he said. ""I went to see this group, Raw T - which stands for Realise And Witness Talent - and like everyone else in the room that night, we were utterly blown away."" Wilson believes Raw T could be ""to F4 as Joy Division were to Factory records"".
 
 The story of Factory records - which also owned the legendary Hacienda club in Manchester - was told in the Michael Winterbottom film 24 Hour Party People, in which Wilson was played by Steve Coogan.
 
 Wilson stressed that the independent music scene remained ""as important"" as it had been during the 1980s, when labels such as Factory and Rough Trade proliferated. He pointed out that Franz Ferdinand and The White Stripes - ""perhaps the two most important bands since the millennium"" - were signed to indies. ""I think that is a reflection of how useful and how powerful the indie philosophy is, and how bands prefer it,"" he added. ""They can make more money that way - it's a more generous relationship, and also it's a more understanding relationship. ""I think independents are in a wonderful position at this moment in time.""
",entertainment
"Police praise 'courageous' Ozzy
 
 Rock star Ozzy Osbourne has been praised by police for ""very courageously"" tackling a burglar who stole jewellery from his house.
 
 The singer grabbed an intruder who then jumped 30ft (10m) from a first floor window as the star gave chase at his Buckinghamshire home on Monday. ""I acted on impulse,"" Osbourne said. ""In hindsight, it could have been a lot worse. It could've got really ugly."" A Â£100,000 reward has been offered for information leading to a conviction. His wife Sharon, who called the police, said her wedding rings were taken from her bedside table as she slept.
 
 The heavy metal star said he could have met the same fate as late Beatle George Harrison, who was repeatedly stabbed in a break-in in 1999. ""I could have been badly injured or shot or anything,"" Osbourne said. ""I just thank God that no-one got injured."" He added he was glad the intruders were not hurt. ""I wouldn't want anyone to get injured."" The singer did not want to talk in detail about his actions but when asked whether he would do the same again replied: ""Is the Pope a Catholic?"" The incident happened at 0400 GMT on Monday in Chalfont St Peter. Detective Inspector Paul Miller of Thames Valley Police said it appeared a man used a ladder to get into the house through a first floor bedroom window. ""Whilst selecting items of jewellery, the burglar was disturbed by Ozzy who very courageously tackled this burglar and pursued him from the house,"" he said. Ozzy said he was ""just coming to grips"" with what had happened and his opinion of the UK had been lowered after 12 relatively trouble-free years in the US.
 
 ""We lived in Los Angeles where people get shot every day and have been trailed by lots of different stalkers - and yet we come back to England and I'm very disappointed."" At a press conference on Tuesday, Sharon Osbourne gave details of nine stolen items. They included a diamond wedding ring and two handmade wedding bands Ozzy gave her when they renewed their vows two years ago. She said she wished she had worn them at night. ""I always take them off and put them beside my bed and that's where they were, right beside me on my bedside table."" Also taken were a pearl necklace and a sapphire bought as an investment for their daughters described by Sharon as ""one of the only 24-carat sapphires that is absolutely pure"".
 
 A daisy chain necklace that was a 20th anniversary present and a Franck Muller watch Sharon said was one of only 10 made were also stolen. She expressed her anger at the person who ""hasn't worked and wants to take what's yours"". ""But the thing is, we worked for everything. I came from Brixton. Ozzy came from not a very nice part of Birmingham and everything we've got we have worked our arses off for."" ""If I choose to make an investment for my kids in whatever way I choose to make it, that's my business and I worked for every God damn penny."" Ozzy also lamented two years in which the family has been plagued by problems, including his critical injury in a quad bike accident, his wife's colon cancer, their childrens' drug problems and now the burglary.
 
 On Sunday night, the Osbournes had been celebrating the birthday of singer Sir Elton John's partner David Furnish. Police described the intruder as well-built, about 5' 10"" tall and said he was wearing a ski-mask, a light-coloured jacket and trainers. They believe he may have injured himself when he jumped from the window. There is no description of his accomplice. Police think the pair were driving a large vehicle, possibly a van, and are keen to hear from anyone who may have seen one leaving Chalfont St Peter at speed. Police appealed for public help to find the perpetrators and stolen items on 0845 8 505 505 or 0800 555 111.
",entertainment
"Eastwood's Baby scoops top Oscars
 
 Clint Eastwood's Million Dollar Baby beat Martin Scorsese's The Aviator to the top awards at the Oscars on Sunday.
 
 The boxing drama was named best picture and Eastwood pipped Scorsese to best director, while its stars Hilary Swank and Morgan Freeman won acting awards. The Aviator took five prizes including best supporting actress for Cate Blanchett. The biopic of Howard Hughes led the nominations with 11. Jamie Foxx picked up best actor for playing soul star Ray Charles in Ray. Many expected this to be Scorsese's year - but he was unsuccessful in the best director category for the fifth time in his career.
 
 He has never won despite being nominated for such films as Raging Bull and Goodfellas. Instead, Eastwood took his second Oscar for best director after winning for Unforgiven in 1993. ""It was a wonderful adventure,"" Eastwood said. ""To make a picture in 37 days, it takes a well oiled machine. I am lucky to be here and lucky to be still working. I've got a lot of stuff to do yet."" Hilary Swank picked up her second best actress Oscar for playing a female boxer in Million Dollar Baby, beating stars including Annette Bening, Kate Winslet and Imelda Staunton. ""I don't know what I did in this life to deserve this,"" she told the audience. ""I'm just a girl from a trailer park who had a dream."" Morgan Freeman beat actors including Clive Owen, Jamie Foxx and Alan Alda to the prize for best supporting actor. He thanked Eastwood and described the film as ""a labour of love"". This was the fourth nomination of his career but his first win. Backstage, he said: ""A lot of people say you're due - maybe you are, maybe you aren't - it's an accolade."" Million Dollar Baby's success was the night's biggest surprise after The Aviator seemed to have the advantage until the end of the ceremony.
 
 Cate Blanchett, who won for playing late screen legend Katharine Hepburn in The Aviator, said her award was ""an indescribable surprise and honour"". Of Hepburn, she said: ""The longevity of her career is inspiring to everyone."" Blanchett also paid tribute to the film's director Martin Scorsese, telling him: ""I hope my son will marry your daughter."" The Aviator's other awards came for cinematography, film editing, art direction and costume design. And Jamie Foxx, who had two nominations this year, paid tribute to the ""beautiful legacy"" of soul legend Ray Charles, who died last year, and thanked director Taylor Hackford. ""You took a chance, man,"" he said. ""That love for Ray Charles was deep down in the earth somewhere and you opened it up. ""Everybody's drowning in this love. Thank you for taking a chance and thank you for waiting 15 years to get me to do it.""
 
 He broke down in tears when speaking about being whipped by his grandmother, whom he described as his first acting teacher, when he was young. In other awards, cartoon hit The Incredibles won best animated feature and best sound editing. Bittersweet comedy Sideways won best adapted screenplay while the original screenplay prize went to Eternal Sunshine of the Spotless Mind. Born into Brothels, about the children of prostitutes in Calcutta, was named best documentary, The Sea Inside was named best foreign language film and Finding Neverland got the accolade for best musical score. Spider-Man 2 triumphed in the visual effects category, Ray won best sound mixing and Lemony Snicket's A Series of Unfortunate Events picked up best make-up. Former British TV presenter Andrea Arnold, who hosted children's shows Motormouth and Number 73 in the 1980s, won best short film for Wasp. Comedian Chris Rock, who hosted the ceremony for the first time, received a standing ovation before getting the show under way.
",entertainment
"Actor Scott is new Bond favourite
 
 Bookmaker William Hill has stopped taking bets on who will be the next James Bond, following a succession of large wagers on actor Dougray Scott.
 
 The firm closed the book on Friday, saying ""insider information"" could have contributed to the number of bets. ""In the past gambles like this have often been right,"" William Hill spokesman Rupert Adams said. The closing list gave Scott odds of 6-9, followed by Oscar nominee Clive Owen at 5-2. Scott first found fame in the TV series Soldier Soldier and has since then starred in such films as Mission Impossible II and the wartime drama Enigma.
 
 Mr Adams said one punter had placed a bet of Â£870 on the 39-year-old actor at odds of 8-1. ""She told us she had some inside information, perhaps she knew he had been to a casting, but she wouldn't say,"" he said. Others thought to be in the running include Star Wars actor Ewan McGregor and Australian star Hugh Jackman, both of whom have odds of 4-1. Colin Farrell, Jude Law and Troy star Eric Bana have also been tipped for the role in the past.
 
 A large number of bets on actor Colin Salmon to become the first black James Bond were dismissed as a publicity stunt a month ago. The next Bond film, originally due for release in 2005, has been delayed until 2006 due to Sony's takeover of the MGM studio. The most recent, Die Another Day, was released in late 2002 and saw Pierce Brosnan make his final appearance as the secret agent. The actor was originally due to make a fifth appearance as Bond, but was released from his contract in 2004.
",entertainment
"Rocker Doherty in on-stage fight
 
 Rock singer Pete Doherty has been involved in a fight with his band's guitarist at their biggest gig to date.
 
 Babyshambles played for 5,000 fans at London's Brixton Academy on Tuesday. The former Libertines singer traded blows with guitarist Patrick Walden. They were separated and bundled off stage before returning to end the set. The show was earlier held up due to audience overcrowding. On Monday Doherty faced blackmail and robbery charges in court, which he denies. He is out on Â£50,000 bail and the judge agreed to extend his 2200 GMT curfew deadline by two hours so he could play the Brixton gig.
 
 Babyshambles, which he formed after his acrimonious departure from the Libertines, played a warm-up show at The Garage, north London, on Monday. On Tuesday, Doherty and his three bandmates were introduced to the crowd by Mick Jones, the former Clash guitarist who produced the Libertines' second album. Babyshambles took the stage to a frenzied reception at 2200 GMT, launching into their last single, Killamangiro, which reached number eight in December. But the group had to stop during the next song to persuade fans not to push forward and allow security guards to pull people out of the crush. Doherty appealed to fans to calm down, saying: ""There's a few people getting hurt down the front, you've got to move back.""
 
 The music resumed minutes later but after several more songs, the singer appeared to accidentally disconnect Walden's guitar, leading the pair to trade kicks and punches. Bouncers stepped in and the band left the stage, but returned after five minutes and finished their 50-minute performance with no further trouble. Doherty, 25, had to be home by midnight to observe the curfew, which is one of the conditions of his bail. On Monday, the judge agreed to allow him to perform on condition that requests for changes to his bail terms were ""not too regular an occurrence"". The singer was arrested with fellow musician Alan Wass on 2 February after an alleged dispute with documentary-maker Max Carlish at a London hotel. They are next due in court on 18 April.
",entertainment
"Ten-year tragedy of missing Manic
 
 Richey Edwards, guitarist and lyricist for The Manic Street Preachers, vanished 10 years ago, on 1 February 1995. His disappearance remains one of the most tragic mysteries in rock music.
 
 For his devoted fans, Richey Edwards was an inspired and inspiring poet, a man who articulated their desperation and despair, who shouted the things most kept hidden. The Manic Street Preachers may only have become stadium-conquering rock giants since his disappearance - but Edwards was the figurehead for their first, dangerous and dazzling incarnation. Edwards did not feature in the original line-up of the band, though. Singer/guitarist James Dean Bradfield, bassist Nicky Wire and drummer Sean Moore were originally accompanied by a rhythm guitarist called Flicker. But Edwards replaced Flicker in time for the band's self-financed debut, Suicide Alley, after designing the record's artwork.
 
 After becoming a full-time member, Edwards became a critical part of the band, writing lyrics and playing guitar - though in many concerts, he was not actually plugged in. But the fiercely intelligent Edwards - who name-checked writers such as Sylvia Plath, George Orwell and Philip Larkin - battled depression, alcohol problems, eating disorders, and self-harm. By the time the band released their third album, The Holy Bible, in October 1994, Edwards had been admitted to hospital with depression. But in his last interview a few months later, seemed to be making plans for the future.
 
 Edwards walks out of the Embassy Hotel in London in the early morning, ahead of the band's US tour to promote The Holy Bible. In the following days, police issue a missing person alert and his parents, Graham and Sherry, plead for their son to let them know he is safe and well.
 
 Police discover Edwards' car in a car park near the Severn Bridge near Bristol - a notorious suicide spot. The discovery leads many to believe he has killed himself. The rest of the band stop touring and recording.
 
 The band play their first concerts since Edwards' disappearance as a trio, performing support slots for The Stone Roses on their UK stadium tour.
 
 The Manic Street Preachers release their first music since Edwards' disappearance. A Design For Life reaches number two in the UK singles chart. The album Everything Must Go follows.
 
 The Manics win best band and best album for Everything Must Go at the Brit Awards.
 
 A fan says she saw Edwards in the hippy resort of Goa, India. Interpol are alerted but do not track him down.
 
 Graham and Sherry Edwards fly to the Spanish island of Fuerteventura six weeks after reports a man fitting their son's description has been seen in a bar called Underground. The report comes to nothing.
 
 Edwards' sister Rachel makes an emotional TV appeal five years after the disappearance. ""I'd just like to say to him if he is able to listen that we do love him very much and we'd like him to come back - me, mum and dad,"" she said.
 
 The band play a concert in the Cuban capital, Havana - the first contemporary western rock band to play there.
 
 On the seventh anniversary of his disappearance, police offer Edwards' parents the opportunity to sign a death certificate. They refuse. The Big Issue magazine, which supports homelessness charities, prints the last known picture of Edwards in a fresh plea for information.
 
 A pair of trainers containing human bones washed up on the banks of the River Severn have no link to Edwards, police say.
 
 The last song written by Edwards - a song called Judge Y'Self, which was to have been used for the Judge Dredd film soundtrack - is released on the B-side compilation Lipstick Traces. A skeleton found by the River Severn is not Edwards, tests reveal.
 
 The Manics' seventh studio album, Lifeblood, features a song dedicated to Edwards called Cardiff Afterlife.
 
 The remaining Manic Street Preachers members continue to pay a quarter of the band's royalties into an account held in his name.
",entertainment
"Alicia Keys to open US Super Bowl
 
 R&B star Alicia Keys is to open February's Super Bowl singing a song only previously performed there by Ray Charles and Vicki Carr.
 
 Keys, who will sing America the Beautiful, will be accompanied by 150 students from the Florida School for the Deaf and the Blind. Charles, who died last year, attended the school as a child in 1937. Keys said she was ""very excited"", describing Charles as ""an artist I admire, miss and respect"". ""I know that this is going to be a very touching and memorable moment,"" she said.
 
 It will be her first performance at the Super Bowl, which will be watched by millions in the US on 6 February. Sir Paul McCartney will provide the half-time entertainment in the slot filled by Janet Jackson last year. Organisers have promised there will be no repeat of her nipple-baring incident that sparked thousands of complaints on US TV's most-watched broadcast. A National Football League spokesman said they were ""comfortable"" this show would be acceptable to a mass audience. The game and show were watched by 144 million people in the US in 2003.
 
 Twenty CBS-owned TV stations were fined $550,000 (Â£300,000) by the country's TV regulatory agency after more than 542,000 complaints were made about Janet Jackson's ""wardrobe malfunction"". Sir Paul said: ""There's nothing bigger than being asked to perform at the Super Bowl. ""We're looking forward to rocking the millions at home and in the stadium.""
",entertainment
"Women in film 'are earning less'
 
 Women in the UK film industry earn less than their male counterparts despite being better qualified, according to a study released on Wednesday.
 
 Only 16% of women earn more than Â£50,000, compared with 30% of men. Women make up a third of the workforce. The research was carried out jointly by the UK Film Council and industry training body Skillset. It also found that women in the industry were less likely than men to be married or have dependant children.
 
 The study, which claims to be the most in-depth so far conducted, found 60% of women in the film industry hold degrees, compared with 39% of men. Whilst 17% of men in the industry had no qualifications, this was true for only five per cent of women. In the lower salary bracket, 35% of women earn less than Â£20,000 a year, compared to only 18% of men. The research found very few women worked in the camera, sound, electrical and construction departments, but they made up a majority of those working in make-up and hairdressing.
 
 UK Film Council chief executive John Woodward said: ""Whilst the UK has benefited hugely from its highly-qualified film production workforce there are still many barriers facing people who want to get in and stay in the industry."" ""Developing the film production workforce must be underpinned with a commitment to diversity as well as training."" The workforce is largely focused around London, with 78% in the industry based in the capital and the south east of England. The industry depends heavily on word of mouth, with 81% being recruited in that way. In total, only five percent of the workforce is made up of ethnic minorities, although in London the figure rises to 24%. The necessity of completing unpaid work experience to get into the workforce has also shot up, from 5% before the 1980s, to 45% after 2000.
",entertainment
"Abba reunite for musical premiere
 
 The original stars of Swedish pop quartet Abba have reunited for the home premiere of hit musical Mamma Mia! which is based on the band's songs.
 
 It is the first time in almost 20 years that the four, Bjorn Ulvaeus, Benny Andersson, Agnetha Faltskog and Anni-Frid Lyngstad, have met publicly. Faltskog has been a virtual recluse since the band split up in 1982. The musical, which has become a global phenomenon, will be performed in Swedish for the first time. Fans camped outside Stockholm's Cirkus theatre in the snow for a glimpse of the stars. The premiere marks Abba's first public reunion since the legendary band's acrimonious break-up in the early 1980s. It was thought that Faltskog would appear in London for the musical's fifth anniversary celebrations in April 2004 but she stayed away due to her fear of flying.
 
 Original Abba member Bjorn Ulvaeus set about translating the musical into the band's mother tongue for the celebrated homecoming, alongside Swedish artist Niklas Stromstedt. Almost all of Abba's original songs, which have sold more than 350 million records worldwide, were written and recorded in English. The musical, set on a small Greek island, tells of the story of a young woman and her fiercely independent single mother. The show will include such classics as Super Trouper, SOS and Dancing Queen. There are currently 14 productions being staged worldwide, including New York and London, with road shows in Toronto, South Korea and Madrid. More than 20 million people around the world have seen the show.
",entertainment
"Branson show flops on US screens
 
 Entrepreneur Sir Richard Branson's US TV show, The Rebel Billionaire, is proving a flop in the ratings.
 
 The programme suffered poor viewing figures on its debut on the Fox network three weeks ago, and has lost one in five of its viewers since then. The show is seen as Fox's answer to The Apprentice featuring tycoon Donald Trump, a ratings hit for rivals NBC. Sir Richard's show sees a group of young entrepreneurs compete to become the president of his business empire. The Rebel Billionaire has averaged five million viewers and is 91st in the rankings of all prime-time shows. The Apprentice, which has already completed its first season, is still managing to pull in 16 million viewers, while its prime-time ranking is number four.
 
 But Fox has said it plans to stick with Branson's show throughout its 12-episode run. ""It's going to remain on the air,"" said the network's spokesman Scott Grogin. ""Creatively we're extremely pleased with the show and hope the audience will find it,"" he added. Contestants on Sir Richard's show are confronted with business tasks to solve, similar to The Apprentice. They are also subjected to stunts like walking a plank suspended in mid-air. The Rebel Billionaire has marketed itself as a less materialistic version of The Apprentice, with Sir Richard shown jumping out of a taxi, while Trump is seen in a limousine.
",entertainment
"Triple triumph for Little Britain
 
 Top TV cult hit Little Britain has triumphed over The Office at the 15th annual British Comedy Awards.
 
 The BBC show beat The Office Christmas Special in the best TV comedy category and took the people's choice award. Matt Lucas and David Walliams also jointly won best TV comedy actor over The Office creator Ricky Gervais, who won a special award for writing. It was also a good night for Ant and Dec who clinched two awards, including best comedy entertainment personality. The Geordie duo also secured best comedy entertainment programme for Saturday Night Takeaway, beating I'm A Celebrity... Get Me Out Of Here!, which they also host, and the BBC's Have I Got News For You.
 
 The ceremony was presented by Jonathan Ross from ITV's London Studios headquarters on the capital's South Bank. Little Britain began life as a radio series on Radio 4, with Walliams and Lucas playing a range of misfit characters from an alternative Britain. It was later commissioned for BBC Three, where it proved a huge success, with the second series also shown on BBC One. After receiving his award for best TV comedy actor with Walliams, Lucas said: ""It's a great honour to be nominated alongside Ricky Gervais and Martin Clunes.""
 
 The show also won the people's choice award, which is the only gong on the night voted for by viewers. Speaking after receiving the award for best comedy, Walliams said: ""It was a real shock but I don't think we deserved to beat The Office which is a great show and more than just a comedy. It's a beautiful piece of work."" Gervais and The Office co-writer Stephen Merchant received a special award for writing, presented by Noel Gallagher and Tom Stoppard. Gervais said: ""The show has won an awful lot of awards in the last couple of years, too much. It's got embarrassing to be honest."" Other winners at the awards included Caroline Quentin, who took home best TV comedy actress for Life Begins and Von Trapped.
 
 Catherine Tate, from The Catherine Tate Show, was also nominated for the same award, but she did walk away with best comedy newcomer, over James McAvoy from Shameless (Channel 4) and Julian Barratt and Noel Fielding from The Mighty Boosh (BBC Three). Nighty Night was named Britain's best new TV comedy over ITV1 shows Doc Martin and Life Begins. But Doc Martin won best TV comedy drama, over Jonathan Creek (BBC One) and Shameless. Winner in the best international comedy category was The Simpsons, beating Sex and the City and Curb Your Enthusiasm. The prize was accepted by Matt Groening, creator of The Simpsons, who also received an outstanding contribution award from scientist Stephen Hawking, who has been featured in the series. School of Rock was voted best comedy film beating Shaun of the Dead and Shrek 2.
 
 Matt Lucas & David Walliams (Little Britain, BBC Three)
 
 Caroline Quentin (Life Begins/ Von Trapped, ITV1)
 
 Ant & Dec (Ant & Dec's Saturday Night Takeaway/ I'm A Celebrity, Get Me Out Of Here!, ITV1)
 
 Catherine Tate (The Catherine Tate Show, BBC Two)
 
 Nighty Night (Baby Cow Productions, BBC Three)
 
 Little Britain (BBC Three)
 
 Doc Martin (Buffalo Productions, ITV1)
 
 Ant & Dec's Saturday Night Takeaway (Granada, ITV1)
 
 The Simpsons (Twentieth Century Fox, BBC Two/Sky One/Channel 4)
 
 School Of Rock
",entertainment
"Global release for Japan hit film
 
 Oscar-winning animator Hayao Miyazaki's latest film, Howl's Moving Castle, is to be released in 50 countries around the world, its distributor has said.
 
 Howl's Moving Castle set a Japanese box office record last week, taking 1.5bn yen (Â£7.7m) in its first two days. Miyazaki won an Oscar earlier this year for Spirited Away, Japan's first Academy Award for nearly 50 years. Howl's Moving Castle is based on a children's fantasy novel by UK author Diana Wynne Jones. It tells the story of an 18-year-old woman who ages dramatically after falling under a witch's spell. She heads to a moving castle kept by Howl, a wizard, and searches for a way to become normal again. A spokesman for distributor Toho said the film ""has received strong interest from domestic audiences and foreign media and viewers alike"". ""We have a good feeling about this film. We saw very good viewer response,"" he added. The film's worldwide release will start in South Korea on 24 December, and France on 12 January.
",entertainment
"Brit awards for Devon music acts
 
 Devon singer Joss Stone and rock band Muse won coveted Brit awards during the event's 25th anniversary.
 
 Seventeen-year-old Stone, from near Cullumpton, won two awards: best British female act, and best urban act out of three award nominations. Muse, whose members met in south Devon, beat Franz Ferdinand, Jamie Cullum, Kasabian and The Libertines for best British live act. The band has sold about two million records worldwide.
 
 After beating Amy Winehouse, Jamelia, Natasha Bedingfield and PJ Harvey to the best British female prize, Joss Stone said: ""I don't know what to say. I don't like doing this at all. I'd like to thank my family for being really supportive and everybody that made my record with me."" ""I don't even know what to do right now. Thank you all you guys for voting for me, I feel sick right now."" Viewers of digital music TV channel MTV Base voted Stone the winner in the best urban act category. Ms Stone also performed her song Right To Be Wrong, backed by a gospel choir, at the 25th award ceremony at London's Earls Court. Her second album Mind, Body & Soul reached number one in the UK charts last October and went straight into the US charts at number 11.
 
 The teenager also has Grammy nominations in the US, normally dominated by home-grown acts. Born Jocelyn Stoker, the Devon diva started her career in a BBC talent programme, and was then discovered at a New York audition by a US record executive, Steve Greenberg. Indie Rock group Muse consists of Matthew Bellamy, Chris Wolstenholme and Dominic Howard who met in their early teens in Teignmouth, south Devon. Dominic Howard said of winning: ""We love playing live, it's very important for our band. So to win something like this really feels great."" The trio met aged 13 and formed the band Gothic Plague, changing its name to Fixed Penalty, Rocket Baby Dolls and finally Muse. The band released its first self-titled EP in 1998. The third studio album, Absolution, was released in 2003, providing the hit singles Time Is Running Out, Hysteria, and Butterflies And Hurricanes.
",entertainment
"Dance music not dead says Fatboy
 
 DJ Norman Cook - aka Fatboy Slim - has said that dance music is not dead, but has admitted it is currently going through a ""fallow patch"".
 
 The commercial failure of the latest albums by Britain's two biggest dance acts - Fatboy Slim's Palookaville and The Prodigy's Always Outnumbered Never Outgunned - has been coupled with the closure of many ""superclubs,"" and the folding of three dance music magazines. Last month the Brit Awards announced they would no longer be awarding a Best Dance Act prize, with the Brits committee announcing that ""dance music is no longer where it's happening in music."" These developments lead some to suggest that dance was finished as a popular music genre. Cook acknowledged that much change in the dance world in the four years since his last album, Halfway Between The Gutter And The Stars, but he stressed this did not mean the dance scene was permanently over. ""Every week when I was making the album, I was reading articles about the demise of dance music - and obviously that affects you somewhat,"" he told BBC World Service's The Ticket programme. ""I personally don't believe it's either dead or going to die, but it's going through a bit of a fallow patch. ""So I think, consciously or subconsciously, reading every week that dance music was dead I would think 'right, scrub that track then'.""
 
 Although his album sales in the UK are down - Palookaville stayed in the UK top 75 for just three weeks - Cook has achieved recent global success with his beach parties. And event on Brighton sea front in 2002 attracted 250,000, people, while a later one in Rio achieved a crowd of 360,000. The DVD of the Rio set was the biggest seller of that year.
 
 ""With a crowd that big, if the weather's nice, the atmosphere before I even go is so good that about halfway through the first record I think 'I've got them',"" Cook said. ""I'm always really really nervous before the big ones - they had to give me Valium before Rio, because two hours before I was literally just pacing the floor. ""For some reason, especially now I've got a reputation for it, the atmosphere and the joie de vivre that's already going on means all I have to do is play 'up' records."" He promised more such parties in more locations around the world - despite problems after the Brighton event, which ended in chaos with many revellers finding themselves stranded as transport ground to a halt. One man also died of a heart attack, and a woman fell to her death during the free party. ""We're having to widen our horizons from just beaches, because there's landlocked countries that want to get involved,"" Cook said. ""We're doing Rio at the carnival, at the Maracana, and Sao Paolo - our new gig is famous football stadiums.""
 
 The DJ admitted, however, that his massive worldwide success had a downside, with intense media interest in his personal life. In particular, he said he had struggled to cope with tabloid intrusion during the temporary break-up of his marriage to Radio One presenter Zoe Ball, after she was linked with DJ Dan Peppe.
 
 ""The tabloid thing has been difficult at times,"" Cook said. ""Especially the me-and-Zoe-Gate - it's quite scary."" He said that he had been ""determined"" that what had happened with Ball did not affect the album. ""At first I was doing deliberately jolly tunes so that people wouldn't think I was depressed,"" he explained. ""Then I thought, 'that's not right'."" And he highlighted a bizarre coincidence - that one song written before they split had turned out to have a great deal more meaning than intended. ""I said to Zoe, 'I did this track called My Masochistic Baby Went And Left Me, do you mind if it's on the album?'"" he recalled. ""She said, 'yeah, it's hilarious, because your masochistic baby did leave you'."" Cook also added that he had some ways of coping with the intense paparazzi pressure, which accumulates at the end of the private road he lives on - where Paul McCartney is a neighbour. ""It's almost like prisoners rattling the bars with their mugs,"" Cook explained. ""If there's a pap at the end of the road, everyone knocks on each other's doors - Paul comes round, and we warn him, because we don't know who they're after.""
",entertainment
